project_name,main_category,scope_of_dev,test_case,Fire TV,Roku,Android TV,Apple TV,Web,Apple Mobile,Android Mobile,Smart TV,Vizio TV
Get Started,App Download Area,App Store Button,"App Store Button 확인
App Store image 확인
App Store Button 기능 확인
App Store QR Code 확인
App Store QR Code 출력 여부 확인
App Store QR Code 인식 시 동작 확인",False,False,False,False,True,False,False,False,False
Get Started,App Download Area,General Rules,"App Download Area 확인
Background image 확인",False,False,False,False,True,False,False,False,False
Get Started,App Download Area,Google Play Button,"Google play Button 확인
Google play image 확인
Google play Button 기능 확인
Google Play QR Code 확인
Google Play QR Code 출력 여부 확인
Google Play QR Code 인식 시 동작 확인",False,False,False,False,True,False,False,False,False
Get Started,App Download Area,sub text,"sub text 확인
sub text stringset 확인",False,False,False,False,True,False,False,False,False
Get Started,App Download Area,title text,"title text 확인
title text stringset 확인",False,False,False,False,True,False,False,False,False
Get Started,Available Platform Guide Area,General Rules,"Available Platform Guide Area 확인
해상도 320 이하 적용 시 Available Platform Guide Area 출력 여부 확인",False,False,False,False,True,False,False,False,False
Get Started,Available Platform Guide Area,logo image,"Samsung logo image 확인
LG logo image 확인
AppleTV logo image 확인
GoogleTV logo image 확인
ROKU logo image 확인
VIZIO logo image 확인
App Store logo image 확인
Google Play logo image 확인
Google Cast logo image 확인
FireTV logo image 확인",False,False,False,False,True,False,False,False,False
Get Started,Available Platform Guide Area,title text,"title text 확인
title text stringset 확인
title text UI 확인",False,False,False,False,True,False,False,False,False
Get Started,Bottom Invitation Area,General Rules,"Bottom Invitation Area 확인
Bottom Invitation Area 확인
Background image 확인",False,False,False,False,True,True,True,False,False
Get Started,Bottom Invitation Area,Sign Up Button,"Sign Up Button 확인
Sign Up Button stringset 확인
Sign Up Button UI 확인
Sign Up Button 기능 확인
Sign Up Button 확인
Sign Up Button stringset 확인
Sign Up Button UI 확인
Sign Up Button 기능 확인",False,False,False,False,True,True,True,False,False
Get Started,Bottom Invitation Area,sub text,"sub text 확인
sub text stringset 확인
sub text 확인
sub text stringset 확인",False,False,False,False,True,True,True,False,False
Get Started,Bottom Invitation Area,title text,"title text 확인
title text stringset 확인
해상도 320 이하 적용 시 title text 문단 배치 확인
Drama text UI 확인
Variety text 확인
Variety text UI 확인
Variety text Opacity 확인
K-POP text 확인
K-POP text UI 확인
K-POP text Opacity 확인
Webcomics text 확인
Webcomics text UI 확인
Webcomics text Opacity 확인
title text 확인
title text stringset 확인
Drama text 확인
Drama text UI 확인
Drama text stringset 확인
Variety text 확인
Variety text UI 확인
Variety text Opacity 확인
Variety text stringset 확인
K-POP text 확인
K-POP text UI 확인
K-POP text Opacity 확인
K-POP text stringset 확인
Webcomics text 확인
Webcomics text UI 확인
Webcomics text Opacity 확인
Webcomics text stringset 확인",False,False,False,False,True,True,True,False,False
Get Started,Content Detail POP UP,Back Button,"Back Button 확인
Back Button UI 확인
Back Button 기능 확인",False,False,False,False,False,True,True,False,False
Get Started,Content Detail POP UP,Close Button,"Close Button 확인
Close Button 기능 확인
Close Button 확인
Close Button UI 확인
Close Button 기능 확인",False,False,False,False,True,True,True,False,False
Get Started,Content Detail POP UP,Content Meta Data,"Rating icon 확인
TV-Y Rating icon stringset 확인
TV-Y7 Rating icon stringset 확인
TV-Y7-FV Rating icon stringset 확인
TV-G Rating icon stringset 확인
G Rating icon stringset 확인
TV-PG Rating icon stringset 확인
PG Rating icon stringset 확인
PG-13 Rating icon stringset 확인
TV-14 Rating icon stringset 확인
R Rating icon stringset 확인
TV-MA Rating icon stringset 확인
NC-17 Rating icon stringset 확인
Release Date 확인
Release Date stringset 확인
Content Release Date 확인
Genre 확인
Content Genre 확인
다수일 경우 Content Genre 출력 여부 확인
Episode Counter 확인
Episode Counter 출력 여부 확인
Episode Counter stringset 확인
Episode Number 확인
Subtitle icon 확인
Content Subtitle 확인
Delimeter 확인
User Language Interface 적용 확인
English Subtitle 확인
English Subtitle stringset 확인
Portuguese Subtitle 확인
Portuguese Subtitle stringset 확인
Spanish Subtitle 확인
Spanish Subtitle stringset 확인
Chinese Subtitle 확인
Chinese Subtitle stringset 확인
Vietnamese Subtitle 확인
Vietnamese Subtitle stringset 확인",False,False,False,False,False,True,True,False,False
Get Started,Content Detail POP UP,Description Area,"Division Line 확인
Comma 확인
Comma 출력 여부 확인
Rating icon 확인
Content Rating icon 확인
TV-Y Rating icon stringset 확인
TV-Y7 Rating icon stringset 확인
TV-Y7-FV Rating icon stringset 확인
TV-G Rating icon stringset 확인
G Rating icon stringset 확인
TV-PG Rating icon stringset 확인
PG Rating icon stringset 확인
PG-13 Rating icon stringset 확인
TV-14 Rating icon stringset 확인
R Rating icon stringset 확인
TV-MA Rating icon stringset 확인
NC-17 Rating icon stringset 확인
Release Date 확인
Release Date stringset 확인
Content Release Date 확인
Genre 확인
Content Genre 확인
다수일 경우 Content Genre 확인
다수일 경우 Content Genre 출력 여부 확인
Episode Counter 확인
Episode Counter stringset 확인
Episode Number 확인
Subtitle icon 확인
Content Subtitle 확인
Delimeter 확인
User Language Interface 적용 확인
English Subtitle 확인
English Subtitle stringset 확인
Portuguese Subtitle 확인
Portuguese Subtitle stringset 확인
Spanish Subtitle 확인
Spanish Subtitle stringset 확인
Chinese Subtitle 확인
Chinese Subtitle stringset 확인
Vietnamese Subtitle 확인
Vietnamese Subtitle stringset 확인
More Button 확인
More Button 출력 여부 확인
More Button stringset 확인
More Button UI 확인
More Button 기능 확인
Description text 확인
장문일 경우 Description text 확인
해상도 320 이하 적용 시 Max Line 확인
장문일 경우 Description text UI 확인
Description text 확인
Description text Maximum 확인
Description text Maximum 적용 여부 확인
Description text Maximum 확인
Description text Maximum 확인
장문일 경우 Description text UI 확인",False,False,False,False,True,True,True,False,False
Get Started,Content Detail POP UP,General Rules,"Background image 확인
Background image 출력 여부 확인
외부 영역 선택 시 동작 확인
Background image 확인
Background image 출력 여부 확인",False,False,False,False,True,True,True,False,False
Get Started,Content Detail POP UP,Menu Button,"Menu Button 확인
Menu Button UI 확인
Menu Button 기능 확인",False,False,False,False,False,True,True,False,False
Get Started,Content Detail POP UP,Poster Image,"Poster Image 확인
Subtitle icon 확인",False,False,False,False,False,True,True,False,False
Get Started,Content Detail POP UP,Sign In Button,"Sign In Button 확인
Sign In Button stringset 확인
Sign In Button 기능 확인",False,False,False,False,False,True,True,False,False
